"Code","Name","Region_code","Region_name","Date","Period","adult_beds_open","adult_beds_occupied","adult_beds_available","Percentage_adult_beds_available","Percentage_adult_cc_beds_occupied","last_thursday","Emergency_catchment_pop_2018","cc_beds_per_100000","occupancy_above_85"
"RH8","Royal Devon and Exeter NHS Foundation Trust","Y58","South West Commissioning Region",2015-10-01,"October-2015",18,11,7,0.388888888888889,0.611111111111111,2015-10-29,412540,4.36321326416832,"below 85%"
"RHM","University Hospital Southampton NHS Foundation Trust","Y59","South East Commissioning Region",2015-10-01,"October-2015",100,85,15,0.15,0.85,2015-10-29,588542,16.9911408191769,">= 85%"
"RHQ","Sheffield Teaching Hospitals NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2015-10-01,"October-2015",81,65,16,0.197530864197531,0.802469135802469,2015-10-29,581566,13.9279118793052,"below 85%"
"RHU","Portsmouth Hospitals NHS Trust","Y59","South East Commissioning Region",2015-10-01,"October-2015",19,14,5,0.263157894736842,0.736842105263158,2015-10-29,582675,3.26082292873386,"below 85%"
"RHW","Royal Berkshire NHS Foundation Trust","Y59","South East Commissioning Region",2015-10-01,"October-2015",9,9,0,0,1,2015-10-29,458864,1.96136545904669,">= 85%"
"RJ1","Guy's and St Thomas' NHS Foundation Trust","Y56","London Commissioning Region",2015-10-01,"October-2015",80,80,0,0,1,2015-10-29,568727,14.0665029091286,">= 85%"
"RJ2","Lewisham and Greenwich NHS Trust","Y56","London Commissioning Region",2015-10-01,"October-2015",36,33,3,0.0833333333333333,0.916666666666667,2015-10-29,586700,6.13601499914778,">= 85%"
"RJ6","Croydon Health Services NHS Trust","Y56","London Commissioning Region",2015-10-01,"October-2015",14,14,0,0,1,2015-10-29,282594,4.95410376724205,">= 85%"
"RJ7","St George's University Hospitals NHS Foundation Trust","Y56","London Commissioning Region",2015-10-01,"October-2015",53,46,7,0.132075471698113,0.867924528301887,2015-10-29,617081,8.58882383349998,">= 85%"
"RJC","South Warwickshire NHS Foundation Trust","Y60","Midlands Commissioning Region",2015-10-01,"October-2015",7,4,3,0.428571428571429,0.571428571428571,2015-10-29,236451,2.96044423580361,"below 85%"
"RJE","University Hospitals of North Midlands NHS Trust","Y60","Midlands Commissioning Region",2015-10-01,"October-2015",76,65,11,0.144736842105263,0.855263157894737,2015-10-29,689290,11.025838181317,">= 85%"
"RJF","Burton Hospitals NHS Foundation Trust","Y55","Midlands and East of England Commissioning Region",2015-10-01,"October-2015",10,5,5,0.5,0.5,2015-10-29,NA,NA,"below 85%"
"RJL","Northern Lincolnshire and Goole NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2015-10-01,"October-2015",21,18,3,0.142857142857143,0.857142857142857,2015-10-29,371278,5.65613906560583,">= 85%"
"RJN","East Cheshire NHS Trust","Y62","North West Commissioning Region",2015-10-01,"October-2015",6,4,2,0.333333333333333,0.666666666666667,2015-10-29,140205,4.27944795121429,"below 85%"
"RJR","Countess of Chester Hospital NHS Foundation Trust","Y62","North West Commissioning Region",2015-10-01,"October-2015",15,12,3,0.2,0.8,2015-10-29,198860,7.54299507190989,"below 85%"
"RJZ","King's College Hospital NHS Foundation Trust","Y56","London Commissioning Region",2015-10-01,"October-2015",96,87,9,0.09375,0.90625,2015-10-29,662737,14.4853840965572,">= 85%"
"RK5","Sherwood Forest Hospitals NHS Foundation Trust","Y60","Midlands Commissioning Region",2015-10-01,"October-2015",11,11,0,0,1,2015-10-29,329250,3.34092634776006,">= 85%"
"RK9","University Hospitals Plymouth NHS Trust","Y58","South West Commissioning Region",2015-10-01,"October-2015",42,31,11,0.261904761904762,0.738095238095238,2015-10-29,478269,8.78166889344699,"below 85%"
"RKB","University Hospitals Coventry and Warwickshire NHS Trust","Y60","Midlands Commissioning Region",2015-10-01,"October-2015",39,35,4,0.102564102564103,0.897435897435897,2015-10-29,594552,6.55956081217454,">= 85%"
"RKE","Whittington Health NHS Trust","Y56","London Commissioning Region",2015-10-01,"October-2015",15,13,2,0.133333333333333,0.866666666666667,2015-10-29,217447,6.89823267278923,">= 85%"
"RL1","The Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust","Y60","Midlands Commissioning Region",2015-10-01,"October-2015",5,4,1,0.2,0.8,2015-10-29,2282,219.106047326906,"below 85%"
"RL4","The Royal Wolverhampton NHS Trust","Y60","Midlands Commissioning Region",2015-10-01,"October-2015",28,27,1,0.0357142857142857,0.964285714285714,2015-10-29,405228,6.90969034716258,">= 85%"
"RLN","City Hospitals Sunderland NHS Foundation Trust","Y54","North of England Commissioning Region",2015-10-01,"October-2015",18,8,10,0.555555555555556,0.444444444444444,2015-10-29,305331,5.89524155752282,"below 85%"
"RLQ","Wye Valley NHS Trust","Y60","Midlands Commissioning Region",2015-10-01,"October-2015",12,10,2,0.166666666666667,0.833333333333333,2015-10-29,184991,6.48680206064079,"below 85%"
"RLT","George Eliot Hospital NHS Trust","Y60","Midlands Commissioning Region",2015-10-01,"October-2015",8,6,2,0.25,0.75,2015-10-29,134180,5.96214040840662,"below 85%"
"RM1","Norfolk and Norwich University Hospitals NHS Foundation Trust","Y61","East of England Commissioning Region",2015-10-01,"October-2015",20,15,5,0.25,0.75,2015-10-29,612116,3.26735455371204,"below 85%"
"RM3","Salford Royal NHS Foundation Trust","Y62","North West Commissioning Region",2015-10-01,"October-2015",43,41,2,0.0465116279069767,0.953488372093023,2015-10-29,301533,14.2604623706195,">= 85%"
"RMC","Bolton NHS Foundation Trust","Y62","North West Commissioning Region",2015-10-01,"October-2015",18,15,3,0.166666666666667,0.833333333333333,2015-10-29,304873,5.9040977718591,"below 85%"
"RMP","Tameside and Glossop Integrated Care NHS Foundation Trust","Y62","North West Commissioning Region",2015-10-01,"October-2015",9,8,1,0.111111111111111,0.888888888888889,2015-10-29,190809,4.71675864346021,">= 85%"
"RN3","Great Western Hospitals NHS Foundation Trust","Y58","South West Commissioning Region",2015-10-01,"October-2015",10,9,1,0.1,0.9,2015-10-29,387282,2.58209779953626,">= 85%"
"RN5","Hampshire Hospitals NHS Foundation Trust","Y59","South East Commissioning Region",2015-10-01,"October-2015",21,21,0,0,1,2015-10-29,440874,4.76326569496046,">= 85%"
"RN7","Dartford and Gravesham NHS Trust","Y59","South East Commissioning Region",2015-10-01,"October-2015",10,9,1,0.1,0.9,2015-10-29,311774,3.20745155144432,">= 85%"
"RNA","The Dudley Group NHS Foundation Trust","Y60","Midlands Commissioning Region",2015-10-01,"October-2015",20,17,3,0.15,0.85,2015-10-29,367453,5.44287296606641,">= 85%"
"RNL","North Cumbria University Hospitals NHS Trust","Y63","North East and Yorkshire Commissioning Region",2015-10-01,"October-2015",15,6,9,0.6,0.4,2015-10-29,306437,4.89497025489742,"below 85%"
"RNQ","Kettering General Hospital NHS Foundation Trust","Y60","Midlands Commissioning Region",2015-10-01,"October-2015",12,9,3,0.25,0.75,2015-10-29,299501,4.00666441848274,"below 85%"
"RNS","Northampton General Hospital NHS Trust","Y60","Midlands Commissioning Region",2015-10-01,"October-2015",16,15,1,0.0625,0.9375,2015-10-29,376889,4.2452817673108,">= 85%"
"RNZ","Salisbury NHS Foundation Trust","Y58","South West Commissioning Region",2015-10-01,"October-2015",9,8,1,0.111111111111111,0.888888888888889,2015-10-29,230438,3.905605846258,">= 85%"
"RP4","Great Ormond Street Hospital For Children NHS Foundation Trust","Y56","London Commissioning Region",2015-10-01,"October-2015",0,0,0,NA,NA,2015-10-29,13614,0,NA
"RP5","Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2015-10-01,"October-2015",25,23,2,0.08,0.92,2015-10-29,431507,5.79364877047186,">= 85%"
"RPA","Medway NHS Foundation Trust","Y59","South East Commissioning Region",2015-10-01,"October-2015",29,29,0,0,1,2015-10-29,361630,8.01924619085806,">= 85%"
"RPC","Queen Victoria Hospital NHS Foundation Trust","Y59","South East Commissioning Region",2015-10-01,"October-2015",3,3,0,0,1,2015-10-29,111553,2.68930463546476,">= 85%"
"RPY","The Royal Marsden NHS Foundation Trust","Y56","London Commissioning Region",2015-10-01,"October-2015",16,13,3,0.1875,0.8125,2015-10-29,27603,57.9647139803645,"below 85%"
"RQ3","Birmingham Women's and Children's NHS Foundation Trust","Y60","Midlands Commissioning Region",2015-10-01,"October-2015",0,0,0,NA,NA,2015-10-29,196875,0,NA
"RQ6","Royal Liverpool and Broadgreen University Hospitals NHS Trust","Y62","North West Commissioning Region",2015-10-01,"October-2015",35,25,10,0.285714285714286,0.714285714285714,2015-10-29,292212,11.9776053002615,"below 85%"
"RQ8","Mid Essex Hospital Services NHS Trust","Y61","East of England Commissioning Region",2015-10-01,"October-2015",24,16,8,0.333333333333333,0.666666666666667,2015-10-29,431539,5.56149038673214,"below 85%"
"RQM","Chelsea and Westminster Hospital NHS Foundation Trust","Y56","London Commissioning Region",2015-10-01,"October-2015",19,17,2,0.105263157894737,0.894736842105263,2015-10-29,646794,2.93756590197188,">= 85%"
"RQW","The Princess Alexandra Hospital NHS Trust","Y61","East of England Commissioning Region",2015-10-01,"October-2015",10,10,0,0,1,2015-10-29,286538,3.4899385072835,">= 85%"
"RQX","Homerton University Hospital NHS Foundation Trust","Y56","London Commissioning Region",2015-10-01,"October-2015",9,9,0,0,1,2015-10-29,249717,3.60407981835438,">= 85%"
"RR1","Heart of England NHS Foundation Trust","Y55","Midlands and East of England Commissioning Region",2015-10-01,"October-2015",32,28,4,0.125,0.875,2015-10-29,NA,NA,">= 85%"
"RR7","Gateshead Health NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2015-10-01,"October-2015",12,10,2,0.166666666666667,0.833333333333333,2015-10-29,184567,6.50170398825359,"below 85%"
"RR8","Leeds Teaching Hospitals NHS Trust","Y63","North East and Yorkshire Commissioning Region",2015-10-01,"October-2015",94,71,23,0.24468085106383,0.75531914893617,2015-10-29,789733,11.9027570077482,"below 85%"
"RRF","Wrightington, Wigan and Leigh NHS Foundation Trust","Y62","North West Commissioning Region",2015-10-01,"October-2015",11,7,4,0.363636363636364,0.636363636363636,2015-10-29,257238,4.27619558541118,"below 85%"
"RRJ","The Royal Orthopaedic Hospital NHS Foundation Trust","Y60","Midlands Commissioning Region",2015-10-01,"October-2015",10,10,0,0,1,2015-10-29,3691,270.929287455974,">= 85%"
"RRK","University Hospitals Birmingham NHS Foundation Trust","Y60","Midlands Commissioning Region",2015-10-01,"October-2015",68,68,0,0,1,2015-10-29,1267489,5.36493807835808,">= 85%"
"RRV","University College London Hospitals NHS Foundation Trust","Y56","London Commissioning Region",2015-10-01,"October-2015",60,51,9,0.15,0.85,2015-10-29,446948,13.4243804648415,">= 85%"
"RT3","Royal Brompton & Harefield NHS Foundation Trust","Y56","London Commissioning Region",2015-10-01,"October-2015",99,94,5,0.0505050505050505,0.94949494949495,2015-10-29,47871,206.805790562136,">= 85%"
"RTD","The Newcastle Upon Tyne Hospitals NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2015-10-01,"October-2015",86,71,15,0.174418604651163,0.825581395348837,2015-10-29,542610,15.8493208750299,"below 85%"
"RTE","Gloucestershire Hospitals NHS Foundation Trust","Y58","South West Commissioning Region",2015-10-01,"October-2015",23,18,5,0.217391304347826,0.782608695652174,2015-10-29,582850,3.94612679076949,"below 85%"
"RTF","Northumbria Healthcare NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2015-10-01,"October-2015",28,23,5,0.178571428571429,0.821428571428571,2015-10-29,407825,6.86568994053822,"below 85%"
"RTG","University Hospitals of Derby and Burton NHS Foundation Trust","Y60","Midlands Commissioning Region",2015-10-01,"October-2015",48,29,19,0.395833333333333,0.604166666666667,2015-10-29,779796,6.15545604234954,"below 85%"
"RTH","Oxford University Hospitals NHS Foundation Trust","Y59","South East Commissioning Region",2015-10-01,"October-2015",54,43,11,0.203703703703704,0.796296296296296,2015-10-29,772661,6.98883468946925,"below 85%"
"RTK","Ashford and St Peter's Hospitals NHS Foundation Trust","Y59","South East Commissioning Region",2015-10-01,"October-2015",13,13,0,0,1,2015-10-29,279313,4.65427674329516,">= 85%"
"RTP","Surrey and Sussex Healthcare NHS Trust","Y59","South East Commissioning Region",2015-10-01,"October-2015",16,15,1,0.0625,0.9375,2015-10-29,382364,4.18449435616324,">= 85%"
"RTR","South Tees Hospitals NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2015-10-01,"October-2015",64,54,10,0.15625,0.84375,2015-10-29,453552,14.1108406533319,"below 85%"
"RTX","University Hospitals of Morecambe Bay NHS Foundation Trust","Y62","North West Commissioning Region",2015-10-01,"October-2015",14,12,2,0.142857142857143,0.857142857142857,2015-10-29,328870,4.25700124669322,">= 85%"
"RVJ","North Bristol NHS Trust","Y58","South West Commissioning Region",2015-10-01,"October-2015",39,39,0,0,1,2015-10-29,440518,8.85321371657912,">= 85%"
"RVR","Epsom and St Helier University Hospitals NHS Trust","Y56","London Commissioning Region",2015-10-01,"October-2015",18,18,0,0,1,2015-10-29,384032,4.68710940754937,">= 85%"
"RVV","East Kent Hospitals University NHS Foundation Trust","Y59","South East Commissioning Region",2015-10-01,"October-2015",19,16,3,0.157894736842105,0.842105263157895,2015-10-29,682391,2.78432746035631,"below 85%"
"RVW","North Tees and Hartlepool NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2015-10-01,"October-2015",16,15,1,0.0625,0.9375,2015-10-29,301825,5.30108506584942,">= 85%"
"RVY","Southport and Ormskirk Hospital NHS Trust","Y62","North West Commissioning Region",2015-10-01,"October-2015",21,21,0,0,1,2015-10-29,191822,10.9476493832824,">= 85%"
"RW6","Pennine Acute Hospitals NHS Trust","Y62","North West Commissioning Region",2015-10-01,"October-2015",36,31,5,0.138888888888889,0.861111111111111,2015-10-29,678855,5.30304704244647,">= 85%"
"RWA","Hull University Teaching Hospitals NHS Trust","Y63","North East and Yorkshire Commissioning Region",2015-10-01,"October-2015",52,39,13,0.25,0.75,2015-10-29,537553,9.67346475603336,"below 85%"
"RWD","United Lincolnshire Hospitals NHS Trust","Y60","Midlands Commissioning Region",2015-10-01,"October-2015",31,24,7,0.225806451612903,0.774193548387097,2015-10-29,557138,5.56415107208627,"below 85%"
"RWE","University Hospitals of Leicester NHS Trust","Y60","Midlands Commissioning Region",2015-10-01,"October-2015",80,65,15,0.1875,0.8125,2015-10-29,920732,8.68873895987106,"below 85%"
"RWF","Maidstone and Tunbridge Wells NHS Trust","Y59","South East Commissioning Region",2015-10-01,"October-2015",16,13,3,0.1875,0.8125,2015-10-29,508887,3.14411647379477,"below 85%"
"RWG","West Hertfordshire Hospitals NHS Trust","Y61","East of England Commissioning Region",2015-10-01,"October-2015",19,10,9,0.473684210526316,0.526315789473684,2015-10-29,407316,4.66468294886525,"below 85%"
"RWH","East and North Hertfordshire NHS Trust","Y61","East of England Commissioning Region",2015-10-01,"October-2015",20,19,1,0.05,0.95,2015-10-29,475363,4.20731104440186,">= 85%"
"RWJ","Stockport NHS Foundation Trust","Y62","North West Commissioning Region",2015-10-01,"October-2015",13,11,2,0.153846153846154,0.846153846153846,2015-10-29,311182,4.17761952812181,"below 85%"
"RWP","Worcestershire Acute Hospitals NHS Trust","Y60","Midlands Commissioning Region",2015-10-01,"October-2015",26,20,6,0.230769230769231,0.769230769230769,2015-10-29,531470,4.89209174553597,"below 85%"
"RWW","Warrington and Halton Teaching Hospitals NHS Foundation Trust","Y62","North West Commissioning Region",2015-10-01,"October-2015",18,15,3,0.166666666666667,0.833333333333333,2015-10-29,270848,6.64579395085066,"below 85%"
"RWY","Calderdale and Huddersfield NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2015-10-01,"October-2015",13,10,3,0.230769230769231,0.769230769230769,2015-10-29,410047,3.1703682748563,"below 85%"
"RX1","Nottingham University Hospitals NHS Trust","Y60","Midlands Commissioning Region",2015-10-01,"October-2015",103,78,25,0.242718446601942,0.757281553398058,2015-10-29,834607,12.3411378049789,"below 85%"
"RXC","East Sussex Healthcare NHS Trust","Y59","South East Commissioning Region",2015-10-01,"October-2015",19,8,11,0.578947368421053,0.421052631578947,2015-10-29,364816,5.20810490767949,"below 85%"
"RXF","Mid Yorkshire Hospitals NHS Trust","Y63","North East and Yorkshire Commissioning Region",2015-10-01,"October-2015",25,21,4,0.16,0.84,2015-10-29,563536,4.43627381391783,"below 85%"
"RXH","Brighton and Sussex University Hospitals NHS Trust","Y59","South East Commissioning Region",2015-10-01,"October-2015",53,42,11,0.207547169811321,0.792452830188679,2015-10-29,536102,9.88617837650298,"below 85%"
"RXK","Sandwell and West Birmingham Hospitals NHS Trust","Y60","Midlands Commissioning Region",2015-10-01,"October-2015",15,14,1,0.0666666666666667,0.933333333333333,2015-10-29,424663,3.53221260152168,">= 85%"
"RXL","Blackpool Teaching Hospitals NHS Foundation Trust","Y62","North West Commissioning Region",2015-10-01,"October-2015",34,18,16,0.470588235294118,0.529411764705882,2015-10-29,309754,10.9764522814879,"below 85%"
